id,url,primaryTitle,originalTitle,type,description,primaryImage,thumbnails,trailer,contentRating,startYear,endYear,releaseDate,interests,countriesOfOrigin,externalLinks,spokenLanguages,filmingLocations,productionCompanies,budget,grossWorldwide,genres,isAdult,runtimeMinutes,averageRating,numVotes,metascore
tt0167404,https://www.imdb.com/title/tt0167404/,The Sixth Sense,The Sixth Sense,movie,"After being shot by a resentful former patient whom he failed to help, a Philadelphia child psychologist seeks redemption by treating a young boy with a disturbing secret.",https://m.media-amazon.com/images/M/MV5BZWQ2OTY0M2UtMTQxNC00MmIzLTllNDQtNDQ0MTQyYzI2M2ZiXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BZWQ2OTY0M2UtMTQxNC00MmIzLTllNDQtNDQ0MTQyYzI2M2ZiXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BZWQ2OTY0M2UtMTQxNC00MmIzLTllNDQtNDQ0MTQyYzI2M2ZiXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BZWQ2OTY0M2UtMTQxNC00MmIzLTllNDQtNDQ0MTQyYzI2M2ZiXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=VG9AGf66tXM,PG-13,1999,,1999-08-06,"['Psychological Drama', 'Psychological Thriller', 'Suspense Mystery', 'Drama', 'Mystery', 'Thriller']",['US'],"['https://www.hotstar.com/id/movies/the-sixth-sense/1260018039', 'https://www.youtube.com/watch?v=eZbKG31K9Hg']","['en', 'la', 'es']","['Striped Bass - 1500 Walnut Street, Philadelphia, Pennsylvania, USA']","[{'id': 'co0076240', 'name': 'Hollywood Pictures'}, {'id': 'co0031181', 'name': 'Spyglass Entertainment'}, {'id': 'co0013175', 'name': 'The Kennedy/Marshall Company'}]",40000000.0,672806731.0,"['Drama', 'Mystery', 'Thriller']",False,107,8.2,1154144,64.0
tt0089881,https://www.imdb.com/title/tt0089881/,Ran,Ran,movie,"In Medieval Japan, an elderly warlord retires, handing over his empire to his three sons. However, he vastly underestimates how the new-found power will corrupt them and cause them to turn on each other...and him.",https://m.media-amazon.com/images/M/MV5BZDk2NDY5YjktMjEyMC00OTJhLTkzM2EtY2Q4Y2RjYzc2Yjk4XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BZDk2NDY5YjktMjEyMC00OTJhLTkzM2EtY2Q4Y2RjYzc2Yjk4XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BZDk2NDY5YjktMjEyMC00OTJhLTkzM2EtY2Q4Y2RjYzc2Yjk4XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BZDk2NDY5YjktMjEyMC00OTJhLTkzM2EtY2Q4Y2RjYzc2Yjk4XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=YwP_kXyd-Rw,R,1985,,1985-06-01,"['Japanese', 'Epic', 'Period Drama', 'Samurai', 'Tragedy', 'War Epic', 'Action', 'Drama', 'War']","['JP', 'FR']",[],['ja'],"['Himeji Castle, Himeji, Japan']","[{'id': 'co0012071', 'name': 'Greenwich Film Productions'}, {'id': 'co0086452', 'name': 'Herald Ace'}, {'id': 'co0095216', 'name': 'Kurosawa Production Co.'}]",11500000.0,4424869.0,"['Action', 'Drama', 'War']",False,160,8.2,153557,97.0
tt0112641,https://www.imdb.com/title/tt0112641/,Casino,Casino,movie,"In Las Vegas, two best friends--a casino executive and a Mafia enforcer--compete for a gambling empire and a fast-living, fast-loving socialite.",https://m.media-amazon.com/images/M/MV5BMDRlZWZjZjYtYzY2NS00ZWVjLTkwYzAtZTA2ZDAzMGRiYmYwXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMDRlZWZjZjYtYzY2NS00ZWVjLTkwYzAtZTA2ZDAzMGRiYmYwXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMDRlZWZjZjYtYzY2NS00ZWVjLTkwYzAtZTA2ZDAzMGRiYmYwXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMDRlZWZjZjYtYzY2NS00ZWVjLTkwYzAtZTA2ZDAzMGRiYmYwXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=zFUKn_75m1o,R,1995,,1995-11-22,"['Docudrama', 'Epic', 'Gangster', 'Period Drama', 'True Crime', 'Crime', 'Drama']","['FR', 'US']",['https://casino.officialwebsite.art/'],['en'],"['Le Bistro Lounge, Riviera Hotel & Casino - 2901 Las Vegas Boulevard South, Las Vegas, Nevada, USA']","[{'id': 'co0005073', 'name': 'Universal Pictures'}, {'id': 'co0059966', 'name': 'Syalis DA'}, {'id': 'co0015641', 'name': 'Légende Entreprises'}]",52000000.0,116112375.0,"['Crime', 'Drama']",False,178,8.2,624808,73.0
tt0084787,https://www.imdb.com/title/tt0084787/,The Thing,The Thing,movie,A research team in Antarctica is hunted by a shape-shifting alien that assumes the appearance of its victims.,https://m.media-amazon.com/images/M/MV5BYTA3NDU5MWEtNTk4Yy00ZDNkLThmZTQtMjU3ZGVhYzAyMzU4XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BYTA3NDU5MWEtNTk4Yy00ZDNkLThmZTQtMjU3ZGVhYzAyMzU4XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BYTA3NDU5MWEtNTk4Yy00ZDNkLThmZTQtMjU3ZGVhYzAyMzU4XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BYTA3NDU5MWEtNTk4Yy00ZDNkLThmZTQtMjU3ZGVhYzAyMzU4XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=ySvzHdtCiWE,R,1982,,1982-06-25,"['Alien Invasion', 'Body Horror', 'Monster Horror', 'Psychological Horror', 'Splatter Horror', 'Supernatural Horror', 'Suspense Mystery', 'Tragedy', 'Horror', 'Mystery']","['US', 'CA']",[],"['en', 'no']","['Kimberley, British Columbia, Canada']","[{'id': 'co0005073', 'name': 'Universal Pictures'}, {'id': 'co0004522', 'name': 'Turman-Foster Company'}, {'id': 'co0220554', 'name': 'Province of BC, Ministry of Tourism, Film Promotion Office'}]",15000000.0,20888987.0,"['Horror', 'Mystery', 'Sci-Fi']",False,109,8.2,531543,57.0
tt0477348,https://www.imdb.com/title/tt0477348/,No Country for Old Men,No Country for Old Men,movie,Violence and mayhem ensue after a hunter stumbles upon the aftermath of a drug deal gone wrong and over two million dollars in cash near the Rio Grande.,https://m.media-amazon.com/images/M/MV5BMjA5Njk3MjM4OV5BMl5BanBnXkFtZTcwMTc5MTE1MQ@@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMjA5Njk3MjM4OV5BMl5BanBnXkFtZTcwMTc5MTE1MQ@@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMjA5Njk3MjM4OV5BMl5BanBnXkFtZTcwMTc5MTE1MQ@@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMjA5Njk3MjM4OV5BMl5BanBnXkFtZTcwMTc5MTE1MQ@@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=A0oNrgumrlE,R,2007,,2007-11-21,"['Contemporary Western', 'Psychological Thriller', 'Serial Killer', 'Crime', 'Drama', 'Thriller']",['US'],"['https://www.facebook.com/NoCountryForOldMenMovie', 'http://www.miramax.com/movie/no-country-for-old-men']","['en', 'es']","['Desert Sands Motor Hotel - 5000 Central Avenue Southeast, Albuquerque, New Mexico, USA']","[{'id': 'co0179341', 'name': 'Paramount Vantage'}, {'id': 'co0022594', 'name': 'Miramax'}, {'id': 'co0093765', 'name': 'Scott Rudin Productions'}]",25000000.0,171635732.0,"['Crime', 'Drama', 'Thriller']",False,122,8.2,1204876,92.0
tt1392214,https://www.imdb.com/title/tt1392214/,Prisoners,Prisoners,movie,A desperate father takes the law into his own hands after police fail to find two kidnapped girls.,https://m.media-amazon.com/images/M/MV5BMTg0NTIzMjQ1NV5BMl5BanBnXkFtZTcwNDc3MzM5OQ@@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMTg0NTIzMjQ1NV5BMl5BanBnXkFtZTcwNDc3MzM5OQ@@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTg0NTIzMjQ1NV5BMl5BanBnXkFtZTcwNDc3MzM5OQ@@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTg0NTIzMjQ1NV5BMl5BanBnXkFtZTcwNDc3MzM5OQ@@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=2SupordEUpw,R,2013,,2013-09-20,"['Psychological Drama', 'Psychological Thriller', 'Suspense Mystery', 'Crime', 'Drama', 'Mystery', 'Thriller']",['US'],"['http://prisonersmovie.warnerbros.com/', 'http://prisoners.jp/']",['en'],"['Porterdale, Georgia, USA']","[{'id': 'co0054452', 'name': 'Alcon Entertainment'}, {'id': 'co0252672', 'name': '8:38 Productions'}, {'id': 'co0202761', 'name': 'Madhouse Entertainment'}]",46000000.0,122127446.0,"['Crime', 'Drama', 'Mystery']",False,153,8.2,949733,70.0
tt12042730,https://www.imdb.com/title/tt12042730/,Project Hail Mary,Project Hail Mary,movie,"A science teacher wakes up alone on a spaceship. As his memory returns, he uncovers a mission to stop a mysterious substance killing Earth's sun, and realizes that an unexpected friendship may be the key.",https://m.media-amazon.com/images/M/MV5BNTkwNzJiYTctNzI3NC00NjE1LTlhYjktY2Q5MTdmMWFmNzcxXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BNTkwNzJiYTctNzI3NC00NjE1LTlhYjktY2Q5MTdmMWFmNzcxXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BNTkwNzJiYTctNzI3NC00NjE1LTlhYjktY2Q5MTdmMWFmNzcxXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BNTkwNzJiYTctNzI3NC00NjE1LTlhYjktY2Q5MTdmMWFmNzcxXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",,PG-13,2026,,2026-03-20,"['Adventure Epic', 'Buddy Comedy', 'Dark Comedy', 'Epic', 'Sci-Fi Epic', 'Space Sci-Fi', 'Adventure', 'Comedy', 'Drama', 'Sci-Fi']",['US'],['https://www.amazon.com/salp/projecthailmary'],['en'],"['South Parade Pier, Southsea, Portsmouth, Hampshire, England, UK']","[{'id': 'co1025982', 'name': 'Amazon MGM Studios'}, {'id': 'co0721787', 'name': 'General Admission'}, {'id': 'co0191864', 'name': 'Lord Miller'}]",200000000.0,684234722.0,"['Adventure', 'Comedy', 'Drama']",False,156,8.2,486750,77.0
tt1745960,https://www.imdb.com/title/tt1745960/,Top Gun: Maverick,Top Gun: Maverick,movie,"The story involves Maverick confronting his past while training a group of younger Top Gun graduates, including the son of his deceased best friend, for a dangerous mission.",https://m.media-amazon.com/images/M/MV5BMDBkZDNjMWEtOTdmMi00NmExLTg5MmMtNTFlYTJlNWY5YTdmXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMDBkZDNjMWEtOTdmMi00NmExLTg5MmMtNTFlYTJlNWY5YTdmXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMDBkZDNjMWEtOTdmMi00NmExLTg5MmMtNTFlYTJlNWY5YTdmXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMDBkZDNjMWEtOTdmMi00NmExLTg5MmMtNTFlYTJlNWY5YTdmXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=qSqVVswa420,PG-13,2022,,2022-05-27,"['Action Epic', 'Adventure Epic', 'Epic', 'Action', 'Drama']",['US'],"['https://www.facebook.com/TopGunMovie', 'https://www.topgunmovie.com/']",['en'],"['Eldorado National Forest, California, USA']","[{'id': 'co0023400', 'name': 'Paramount Pictures'}, {'id': 'co0152219', 'name': 'Skydance Media'}, {'id': 'co0026281', 'name': 'Jerry Bruckheimer Films'}]",177000000.0,1503260455.0,"['Action', 'Drama']",False,130,8.2,896647,78.0
tt0266697,https://www.imdb.com/title/tt0266697/,Kill Bill: Vol. 1,Kill Bill: Vol. 1,movie,"After waking from a four-year coma, a former assassin wreaks vengeance on the team of assassins who betrayed her.",https://m.media-amazon.com/images/M/MV5BZmMyYzJlZmYtY2I3NC00NjAyLTkyZWItZjdjZDI1YTYyYTEwXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BZmMyYzJlZmYtY2I3NC00NjAyLTkyZWItZjdjZDI1YTYyYTEwXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BZmMyYzJlZmYtY2I3NC00NjAyLTkyZWItZjdjZDI1YTYyYTEwXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BZmMyYzJlZmYtY2I3NC00NjAyLTkyZWItZjdjZDI1YTYyYTEwXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=d48qtYoeIqE,R,2003,,2003-10-10,"['Kung Fu', 'Martial Arts', 'One-Person Army Action', 'Action', 'Crime', 'Thriller']","['US', 'CN']","['https://test.miramax.com/movie/kill-bill-volume-i/', 'http://www.facebook.com/KillBillMovie']","['en', 'ja', 'fr']","[""St. Luke's Hospital - 2632 E. Washington Street, Pasadena, California, USA""]","[{'id': 'co0022594', 'name': 'Miramax'}, {'id': 'co0019267', 'name': 'A Band Apart'}, {'id': 'co0086625', 'name': 'Super Cool ManChu'}]",30000000.0,180908413.0,"['Action', 'Crime', 'Thriller']",False,111,8.2,1318336,69.0
tt0457430,https://www.imdb.com/title/tt0457430/,Pan's Labyrinth,El laberinto del fauno,movie,"In 1944 Francoist Spain, an imaginative young girl meets a faun who tells her she's a princess and that she must prove her worthiness by completing three dangerous tasks.",https://m.media-amazon.com/images/M/MV5BOTc1NTAxMWItMWFlNy00MmU2LTkwMTMtNzMwOTg5OTQ5YTFiXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BOTc1NTAxMWItMWFlNy00MmU2LTkwMTMtNzMwOTg5OTQ5YTFiXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BOTc1NTAxMWItMWFlNy00MmU2LTkwMTMtNzMwOTg5OTQ5YTFiXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BOTc1NTAxMWItMWFlNy00MmU2LTkwMTMtNzMwOTg5OTQ5YTFiXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=jVZRnnVSQ8k,R,2006,,2007-01-19,"['Spanish', 'Coming-of-Age', 'Dark Fantasy', 'Fairy Tale', 'Period Drama', 'Supernatural Fantasy', 'Teen Fantasy', 'Tragedy', 'Drama', 'Fantasy']","['MX', 'ES']",['http://www.lelabyrinthedepan.com/'],['es'],"['El Espinar, Segovia, Castilla y León, Spain']","[{'id': 'co0040776', 'name': 'Tequila Gang'}, {'id': 'co0016173', 'name': 'Estudios Picasso'}, {'id': 'co0816169', 'name': 'Esperanto Filmoj'}]",19000000.0,83863565.0,"['Drama', 'Fantasy', 'War']",False,118,8.2,750575,98.0
tt0105695,https://www.imdb.com/title/tt0105695/,Unforgiven,Unforgiven,movie,"Retired Old West gunslinger Will Munny reluctantly takes on one last job to avenge an injustice with the help of his old partner and a young would-be gunman calling himself ""The Schofield Kid"".",https://m.media-amazon.com/images/M/MV5BNmZmMzM3YWMtZjg5Yi00M2MxLTg3ZGItNGU4YjQxNDAxM2Q4XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BNmZmMzM3YWMtZjg5Yi00M2MxLTg3ZGItNGU4YjQxNDAxM2Q4XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BNmZmMzM3YWMtZjg5Yi00M2MxLTg3ZGItNGU4YjQxNDAxM2Q4XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BNmZmMzM3YWMtZjg5Yi00M2MxLTg3ZGItNGU4YjQxNDAxM2Q4XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=amE57OniG9Y,R,1992,,1992-08-07,"['Classical Western', 'Period Drama', 'Psychological Drama', 'Tragedy', 'Western Epic', 'Drama', 'Western']",['US'],['https://www.facebook.com/unforgivenofficial'],['en'],"['Brooks, Alberta, Canada']","[{'id': 'co0002663', 'name': 'Warner Bros.'}, {'id': 'co0010258', 'name': 'Malpaso Productions'}]",14400000.0,159167799.0,"['Drama', 'Western']",False,130,8.2,470842,85.0
tt0268978,https://www.imdb.com/title/tt0268978/,A Beautiful Mind,A Beautiful Mind,movie,"A mathematical genius, John Nash made an astonishing discovery early in his career and stood on the brink of international acclaim. But Nash soon found himself on a harrowing journey of self-discovery.",https://m.media-amazon.com/images/M/MV5BYjgzNjFkMmItOGJhNi00NWM3LWJlYTUtNDExMGQ3ZTI3NjJkXkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BYjgzNjFkMmItOGJhNi00NWM3LWJlYTUtNDExMGQ3ZTI3NjJkXkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BYjgzNjFkMmItOGJhNi00NWM3LWJlYTUtNDExMGQ3ZTI3NjJkXkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BYjgzNjFkMmItOGJhNi00NWM3LWJlYTUtNDExMGQ3ZTI3NjJkXkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=WFJgUm7iOKw,PG-13,2001,,2002-01-04,"['Docudrama', 'Period Drama', 'Psychological Drama', 'Biography', 'Drama', 'Mystery']",['US'],"['https://www.facebook.com/ABeautifulMindFilm', 'http://www.abeautifulmind.com/']",['en'],"['Princeton, New Jersey, USA']","[{'id': 'co0005073', 'name': 'Universal Pictures'}, {'id': 'co0819670', 'name': 'DreamWorks Pictures'}, {'id': 'co0003687', 'name': 'Imagine Entertainment'}]",58000000.0,316791257.0,"['Biography', 'Drama', 'Mystery']",False,135,8.2,1059810,72.0
tt0347149,https://www.imdb.com/title/tt0347149/,Howl's Moving Castle,Hauru no ugoku shiro,movie,"When an unconfident young woman is cursed with an old body by a spiteful witch, her only chance of breaking the spell lies with a self-indulgent yet insecure young wizard and his companions in his legged, walking castle.",https://m.media-amazon.com/images/M/MV5BMTY1OTg0MjE3MV5BMl5BanBnXkFtZTcwNTUxMTkyMQ@@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMTY1OTg0MjE3MV5BMl5BanBnXkFtZTcwNTUxMTkyMQ@@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTY1OTg0MjE3MV5BMl5BanBnXkFtZTcwNTUxMTkyMQ@@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTY1OTg0MjE3MV5BMl5BanBnXkFtZTcwNTUxMTkyMQ@@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=iwROgK94zcM,PG,2004,,2005-06-17,"['Japanese', 'Adventure Epic', 'Anime', 'Epic', 'Fantasy Epic', 'Hand-Drawn Animation', 'Supernatural Fantasy', 'Adventure', 'Animation', 'Family']","['JP', 'US']",['http://movies.disney.com/howls-moving-castle'],['ja'],[],"[{'id': 'co1100060', 'name': ""Howl's Moving Castle Production Committee""}, {'id': 'co0049546', 'name': 'Buena Vista Home Entertainment'}, {'id': 'co0064941', 'name': 'DENTSU Music And Entertainment'}]",24000000.0,243614402.0,"['Adventure', 'Animation', 'Family']",False,119,8.2,518358,82.0
tt0040897,https://www.imdb.com/title/tt0040897/,The Treasure of the Sierra Madre,The Treasure of the Sierra Madre,movie,Two down-on-their-luck Americans searching for work in 1920s Mexico convince an old prospector to help them mine for gold in the Sierra Madre Mountains.,https://m.media-amazon.com/images/M/MV5BOWM1YjFmODEtMWNhMC00YmI1LWI0Y2EtYzg0YTBhZWI4ODE3XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BOWM1YjFmODEtMWNhMC00YmI1LWI0Y2EtYzg0YTBhZWI4ODE3XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BOWM1YjFmODEtMWNhMC00YmI1LWI0Y2EtYzg0YTBhZWI4ODE3XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BOWM1YjFmODEtMWNhMC00YmI1LWI0Y2EtYzg0YTBhZWI4ODE3XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=1DwXNmorsa0,Approved,1948,,1948-01-24,"['Tragedy', 'Adventure', 'Drama', 'Western']",['US'],[],"['en', 'es']","['Kernville, California, USA']","[{'id': 'co0002663', 'name': 'Warner Bros.'}]",3000000.0,5014124.0,"['Adventure', 'Drama', 'Western']",False,126,8.2,142225,98.0
tt0266543,https://www.imdb.com/title/tt0266543/,Finding Nemo,Finding Nemo,movie,"After his son is captured in the Great Barrier Reef and taken to Sydney, a timid clownfish sets out on a journey to bring him home.",https://m.media-amazon.com/images/M/MV5BMTc5NjExNTA5OV5BMl5BanBnXkFtZTYwMTQ0ODY2.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BMTc5NjExNTA5OV5BMl5BanBnXkFtZTYwMTQ0ODY2._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTc5NjExNTA5OV5BMl5BanBnXkFtZTYwMTQ0ODY2._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BMTc5NjExNTA5OV5BMl5BanBnXkFtZTYwMTQ0ODY2._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=SPHfeNgogVs,G,2003,,2003-05-30,"['Animal Adventure', 'Buddy Comedy', 'Computer Animation', 'Quest', 'Sea Adventure', 'Adventure', 'Animation', 'Comedy', 'Family']","['US', 'JP']","['https://www.facebook.com/PixarFindingNemo', 'http://movies.disney.com/finding-nemo']",['en'],"['Pixar Animation Studios - 1200 Park Avenue, Emeryville, California, USA']","[{'id': 'co0008970', 'name': 'Walt Disney Pictures'}, {'id': 'co0017902', 'name': 'Pixar Animation Studios'}]",94000000.0,941637960.0,"['Adventure', 'Animation', 'Comedy']",False,100,8.2,1219109,90.0
tt32820897,https://www.imdb.com/title/tt32820897/,Demon Slayer: Kimetsu No Yaiba Infinity Castle,Gekijô-ban Kimetsu no Yaiba Mugen Jô-hen,movie,"The Demon Slayer Corps are drawn into the Infinity Castle, where Tanjiro and the Hashira face terrifying Upper Rank demons in a desperate fight as the final battle against Muzan Kibutsuji begins.",https://m.media-amazon.com/images/M/MV5BOGQ3YWUzYjEtMTJiYy00ZjQ0LWI0YjktYjhiNGVhNGExYTM3XkEyXkFqcGc@.jpg,"[{'url': 'https://m.media-amazon.com/images/M/MV5BOGQ3YWUzYjEtMTJiYy00ZjQ0LWI0YjktYjhiNGVhNGExYTM3XkEyXkFqcGc@._V1_QL75_UX100_CR0,0,100,148_.jpg', 'width': 100, 'height': 148}, {'url': 'https://m.media-amazon.com/images/M/MV5BOGQ3YWUzYjEtMTJiYy00ZjQ0LWI0YjktYjhiNGVhNGExYTM3XkEyXkFqcGc@._V1_QL75_UX280_CR0,0,280,414_.jpg', 'width': 280, 'height': 414}, {'url': 'https://m.media-amazon.com/images/M/MV5BOGQ3YWUzYjEtMTJiYy00ZjQ0LWI0YjktYjhiNGVhNGExYTM3XkEyXkFqcGc@._V1_QL75_UX380_CR0,0,380,562_.jpg', 'width': 380, 'height': 562}]",https://www.youtube.com/watch?v=seX6WMONCkU,R,2025,,2025-09-12,"['Japanese', 'Adult Animation', 'Anime', 'Dark Fantasy', 'Hand-Drawn Animation', 'Shōnen', 'Supernatural Fantasy', 'Sword & Sorcery', 'Action', 'Adventure']","['JP', 'US']",['https://demonslayer-anime.com/infinitycastle/'],['ja'],"['Shinjuku, Tokyo, Japan']","[{'id': 'co0132285', 'name': 'Aniplex'}, {'id': 'co0251163', 'name': 'Crunchyroll'}, {'id': 'co0049595', 'name': 'Shueisha'}]",20000000.0,793594078.0,"['Action', 'Adventure', 'Animation']",False,155,8.4,78987,67.0
